title,link,image,author,price,discount,publisher,pubdate,isbn,description
<b>최강의 식사</b> (인생을 바꾸는 실리콘밸리식 완전무결 2주 다이어트),http://book.naver.com/bookdb/book_detail.php?bid=12118901,https://bookthumb-phinf.pstatic.net/cover/121/189/12118901.jpg?type=m1&udate=20220112,데이브 아스프리,17000,15300,앵글북스,20170616,1187512141 9791187512141,"『<b>최강의 식사</b>』는 이처럼 저자가 전문가들로부터 얻은 엄선된 지식과 15년간 75만 달러가 넘는 비용을 투자해 직접 실험한 결과를 바탕으로 과학적으로 음식과 건강의 알고리즘을 설명한다.

이 책에서 저자는 ‘완전무결 2주 프로그램’을 통해 우리가 시간을 가치 있게 써야 할 의무, 즉 세상을 변화시키는 일... "
<b>슬픔을 공부하는 슬픔</b> (신형철 산문),http://book.naver.com/bookdb/book_detail.php?bid=14012384,https://bookthumb-phinf.pstatic.net/cover/140/123/14012384.jpg?type=m1&udate=20220101,신형철,16000,14400,한겨레출판사,20180922,1160401969 9791160401967,"우리는 이 책을 통해 비로소 평론가 신형철의 삶과 철학을 보다 면밀히 들여다볼 수 있게 되었다.&#x0D;&#x0D;1부는 ‘<b>슬픔</b>’을 <b>공부</b>한 글을 묶었다. 헤로도토스 『역사』에서부터 헤밍웨이를 지나 박형준과 김경후의 시에 이르기까지, 작품 속의 <b>슬픔</b>, 허무함, 덧없음, 상실 등을 꼼꼼히 읽어간다. 2부는... "
<b>그녀 이름은</b> (조남주 소설),http://book.naver.com/bookdb/book_detail.php?bid=13603727,https://bookthumb-phinf.pstatic.net/cover/136/037/13603727.jpg?type=m1&udate=20220101,조남주,14500,13050,다산책방,20180525,1130617084 9791130617084,"특별한 것 없어 보이지만 누구보다 용감하게 하루하루를 살아내는, 대한민국 그녀들의 땀과 눈물의 기록!《82년생 김지영》의 저자 조남주가 2년 만에 선보이는 신작 소설집이자 첫 소설집 『<b>그녀 이름은</b>』. 2018년 현재 대한민국을 힘겹게 살아내고 있는 그녀들의 목소리와 이름을 하나하나 불러내어..."
<b>나의 한국현대사</b> 1959-2020,http://book.naver.com/bookdb/book_detail.php?bid=17802896,https://bookthumb-phinf.pstatic.net/cover/178/028/17802896.jpg?type=m1&udate=20210410,유시민,19000,17100,돌베개,20210120,897199908X 9788971999080,"세월호 참사에서 코로나19까지, 전면 업그레이드한 ‘대한민국 현재사’30만 독자의 마음을 사로잡으며 역사 분야의 스테디셀러로 자리를 지켜온 유시민의『<b>나의 한국현대사</b>』가 6년 만에 개정증보판으로 돌아왔다. ‘객관적 사실’과 ‘주관적 체험’을 넘나들며 보고 겪고 느낀 점들을 기록하는 방식을... "
<b>떨림과 울림</b> (물리학자 김상욱이 바라본 우주와 세계 그리고 우리),http://book.naver.com/bookdb/book_detail.php?bid=14125643,https://bookthumb-phinf.pstatic.net/cover/141/256/14125643.jpg?type=m1&udate=20220411,김상욱,15000,13500,동아시아,20181107,8962622505 9788962622508,"물리학자 김상욱이 바라본 우주와 세계 그리고 우리물리라는 언어를 통해 세계와 우리 존재를 바라보는 다른 눈을 뜨게 하다!‘물리’라는 과학의 언어를 통해 세계를 읽고 생각하는 또 다른 방법을 안내하는 『<b>떨림과 울림</b>』. 빛, 시공간, 원자, 전자부터 최소작용의 원리, 카오스, 엔트로피, 양자역학,..."
<b>종이 봉지 공주</b> (비룡소의 그림동화 49),http://book.naver.com/bookdb/book_detail.php?bid=182678,https://bookthumb-phinf.pstatic.net/cover/001/826/00182678.jpg?type=m1&udate=20220324,로버트 먼치,11000,9900,비룡소,20080718,8949110474 9788949110479,"왕자를 구한 <b>공주</b>의 운명은?

안데르센의 동화 「돼지치기 소년」을 페미니즘 시각에서 현대적으로 뒤집어 읽은 동화다. 이 책은  이제껏 보았던 그림책 속의 <b>공주</b>와 전혀 다릅니다. 왕자에게 선택받기 보다는 스스로의 삶을 선택하는 여성의 모습을 보이기 때문입니다. 마지막 반전은 아이들로 하여금..."
<b>Why? 마술과학</b>,http://book.naver.com/bookdb/book_detail.php?bid=14795741,https://bookthumb-phinf.pstatic.net/cover/147/957/14795741.jpg?type=m1&udate=20190424,파피루스,12800,11520,예림당,20190315,8930237657 9788930237659,"<b>마술</b>과 <b>과학</b>, 언뜻 잘 안 어울리는 조합처럼 느껴지지만 사실 <b>마술</b>과 <b>과학</b>은 단짝 중의 단짝이다. <b>과학</b>의 발달과 함께 <b>마술</b> 기법도 함께 발달해 왔기 때문이다. 
에는 이처럼 <b>과학</b>의 원리를 적용한 다양한 <b>마술</b>들이 실려 있다. 책 속 <b>마술</b>들을 따라 하다 보면 거울의 원리, 관성의 법칙, 열전도 현상 등 관련된 <b>과학</b>... "
"<b>잠수네 초등 1, 2학년 공부법</b> (영어 수학 국어)",http://book.naver.com/bookdb/book_detail.php?bid=14468466,https://bookthumb-phinf.pstatic.net/cover/144/684/14468466.jpg?type=m1&udate=20210420,이신애,25000,22500,알에이치코리아,20190122,8925565544 9788925565545,"대한민국 NO.1 교육 정보 사이트 ‘잠수네’가 공개하는 궁극의 학습법
공부가 즐거운 아이로 키우는 잠수네 20년 노하우

자녀교육 분야 베스트셀러《<b>잠수네 초등 1, 2학년 공부법</b>》증보판 출간!
최신 개정 교육과정 반영, 잠수네가 엄선한 영어 수학 국어 베스트 도서 수록사교육 없이 수많은 아이들을 국내외... "
<b>Why? 동물 의학</b>,http://book.naver.com/bookdb/book_detail.php?bid=15202484,https://bookthumb-phinf.pstatic.net/cover/152/024/15202484.jpg?type=m1&udate=20190830,주성윤,12800,11520,예림당,20190315,8930237665 9788930237666,"[<b>WHY? 동물 의학</b>]은 동물의 신체적 구조를 자세히 설명하고, 동물이 자주 걸리는 질병과 응급 상황이 발생하면 어떻게 대처해야 하는지도 다루고 있다. 또한, 반려동물뿐만 아니라 조류, 어류를 비롯하여 야생 동물 분야의 전문 수의사 선생님까지 소개해 줌으로써 다양한 동물과 함께하는 수의사의 꿈을 키울 수... "
<b>눈보라 체이스</b> (10만 부 기념 특별 에디션),http://book.naver.com/bookdb/book_detail.php?bid=21488001,https://bookthumb-phinf.pstatic.net/cover/214/880/21488001.jpg?type=m1&udate=20220216,히가시노 게이고,15800,14220,소미미디어,20220209,1138405841 9791138405843,"히가시노 게이고 ‘설산 시리즈’ 중 가장 재미있고 경쾌한 최고 인기작, 《<b>눈보라 체이스</b>》가 독자들의 뜨거운 성원에 힘입어 10만 부 기념 특별 에디션으로 새롭게 출간되었다. 2017년 출간되어 온·오프라인 서점 베스트셀러에 등극하는 등, 독자들의 꾸준한 사랑을 받아온 《<b>눈보라 체이스</b>》는 뜬금없이... "
<b>사하맨션</b> (조남주 장편소설),http://book.naver.com/bookdb/book_detail.php?bid=14931638,https://bookthumb-phinf.pstatic.net/cover/149/316/14931638.jpg?type=m1&udate=20220101,조남주,14000,12600,민음사,20190528,893744125X 9788937441257,21세기의 언어로 그린 비참한 사람들의 이야기!《82년생 김지영》으로 한국 사회 젠더감수성에 새로운 이정표를 제시한 조남주가 첨단의 시대가 조장하는 공동체의 붕괴와 새로운 공동체의 탄생을 그린 장편소설 『<b>사하맨션</b>』. 기업의 인수로 탄생한 기묘한 도시국가와 그 안에 위치한 퇴락한 맨션을 배경으로... 
<b>넛지</b> (똑똑한 선택을 이끄는 힘),http://book.naver.com/bookdb/book_detail.php?bid=6005881,https://bookthumb-phinf.pstatic.net/cover/060/058/06005881.jpg?type=m1&udate=20160526,리처드 탈러|캐스 선스타인,15500,,리더스북,20090422,8901093154 9788901093154,"똑똑한 선택을 유도하는 선택설계의 기술선택을 이끄는 부드러운 힘, <b>넛지</b>의 시대가 왔다.암스테르담 공항에서 소변기에 파리 모양 스티커를 붙여놓는 아이디어만으로 소변기 밖으로 새어나가는 소변량을 80%나 줄일 수 있었던 이유는? 구매 의사를 묻는 것만으로 구매율을 35% 올릴 수 있는 이유는? 작은..."
<b>환자 혁명</b> (약과 병원에 의존하던 건강 주권을 회복하라),http://book.naver.com/bookdb/book_detail.php?bid=12723534,https://bookthumb-phinf.pstatic.net/cover/127/235/12723534.jpg?type=m1&udate=20220101,조한경,15000,13500,에디터,20171111,8967441797 9788967441791,"JOSHUA CHO’, 네이버 카페 ‘닥터조의 건강 이야기’를 통해 환자들과 소통하고 있는 의사 조한경이 기존의 의료 상식에 반기를 들며 새로운 패러다임을 제시하는 『<b>환자 혁명</b>』. 저자는 이 책에서 환원주의적 대증요법에 매몰된 현대 의학에 대해 비판의 목소리를 높이며 17년간의 환자 진료 경험을 바탕으로... "
<b>Why? 소프트웨어와 코딩</b>,http://book.naver.com/bookdb/book_detail.php?bid=15872990,https://bookthumb-phinf.pstatic.net/cover/158/729/15872990.jpg?type=m1&udate=20191219,조영선,12800,11520,예림당,20190315,8930237649 9788930237642,선진국에서는 이런 <b>소프트웨어</b>의 중요성을 인식하고 수년 전부터 <b>소프트웨어</b>를 만드는 <b>코딩</b> 수업을 하고 있다. 우리나라도 앞으로 초등학교와 중학교에서 <b>코딩</b> 수업이 의무화된다. 하지만 C언어나 자바(JAVA)처럼 복잡한 명령어를 직접 입력해야 하는 프로그래밍 언어는 어린이들이 접근하기 어렵다. 그래서... 
<b>기억 전달자</b> (블루픽션 20),http://book.naver.com/bookdb/book_detail.php?bid=2920418,https://bookthumb-phinf.pstatic.net/cover/029/204/02920418.jpg?type=m1&udate=20190318,로이스 로우리,12000,10800,비룡소,20070518,8949120747 9788949120744,저는 사랑이라는 느낌을 좋아하게 되었어요 미국 청소년 문학의 대표 작가라 불리는 로이스 로리 장편소설. 모두가 잃어버린 여러 감정들을 찾아나서는 열두 살 소년의 이야기를 그려내고 있다. 1994년 뉴베리 상과 1993년 보스턴 글로브 혼 북 아너 상 수상작이다.  모두가 똑같은 형태의 가족을 가지고...
<b>숨</b>,http://book.naver.com/bookdb/book_detail.php?bid=14850494,https://bookthumb-phinf.pstatic.net/cover/148/504/14850494.jpg?type=m1&udate=20220405,테드 창,16500,14850,엘리,20190520,1164050273 9791164050277,"테드 창의 환상적이고 우아한 SF의 세계!4번의 휴고상, 4번의 네뷸러상, 4번의 로커스상 등 최고의 SF에 수여되는 모든 상을 석권한 테드 창의 두 번째 작품집 『<b>숨</b>』. 《당신 인생의 이야기》 이후 17년 만에 펴내는 이번 소설집은 로커스상, 휴고상, 영국과학소설협회상을 수상한 표제작 《<b>숨</b>》을 비롯해 총... "
<b>앵무새 죽이기</b>,http://book.naver.com/bookdb/book_detail.php?bid=9220376,https://bookthumb-phinf.pstatic.net/cover/092/203/09220376.jpg?type=m1&udate=20220224,<b>하퍼 리</b>,12800,11520,열린책들,20150630,8932917205 9788932917207,반세기 넘도록 전 세계에서 끊임없이 읽히고 사랑받는 <b>하퍼 리</b>의 수작!성경 다음으로 가장 영향력 있는 책으로 꼽히는 <b>하퍼 리</b>의 소설 『<b>앵무새 죽이기</b>』를 예스러운 표현을 오늘날에 맞게 다듬고 재정비한 번역과 새로운 디자인으로 만나본다. 1960년 출간 직후 미국 전역에서 선풍적인 인기를 끌면서 그... 
"<b>앞으로 10년, 대한민국 부동산</b> (기회가 있는 지금, 과감히 행동하라!)",http://book.naver.com/bookdb/book_detail.php?bid=14439900,https://bookthumb-phinf.pstatic.net/cover/144/399/14439900.jpg?type=m1&udate=20211207,김장섭,16000,14400,트러스트북스,20190210,1187993573 9791187993575,"앞으로 10년, 우리나라 부동산은 어떻게 움직일까?

《대한민국 부동산의 미래》를 통해 객관적인 시각으로 부동산 분야의 혜안을 제시했던 김장섭(조던)이 바뀐 환경에 맞춰 새롭게 해석한 대한민국 부동산 향후 10년 전망서 『<b>앞으로 10년, 대한민국 부동산</b>(2019-2029)』. 대한민국 부동산에 불어 닥칠..."
<b>초등 자존감의 힘</b> (<b>소극적인 아이도 당당하게 만드는</b>),http://book.naver.com/bookdb/book_detail.php?bid=14436347,https://bookthumb-phinf.pstatic.net/cover/144/363/14436347.jpg?type=m1&udate=20210918,김선호|박우란,14000,12600,길벗,20190105,1160506892 9791160506891,"시기인 <b>초등</b> 시기, 내 <b>아이</b>의 <b>자존감</b>을 어떻게 만들어갈 수 있을까? 『<b>초등 자존감의 힘</b>』에서 <b>초등</b>교육 전문가 김선호와 심리상담 전문가 박우란이... 교실에서 담임이 직접 관찰한 <b>아이</b>들의 <b>자존감</b> 투쟁의 사례를 바탕으로 어떻게 하면 <b>초등</b> <b>아이</b>들의 <b>자존감</b>을 더 높여줄 수 있는지, <b>소극적인 아이도 당당하게</b>... "
<b>모모</b> (: Momo(1973)),http://book.naver.com/bookdb/book_detail.php?bid=183540,https://bookthumb-phinf.pstatic.net/cover/001/835/00183540.jpg?type=m1&udate=20171016,미하엘 엔데,11000,10800,비룡소,19990209,8949190028 9788949190020,"판 &lt;<b>모모</b>&gt;   기적과 신비와 온기로 가득 찬 책, 어린이나 어른 할 것 없이 글자를 읽을 수 있는 사람이라면 그 깊은 꿈과 환상의 세계에 빠져들 수밖에 없는 &lt;<b>모모</b>&gt;를 비룡소에서 심혈을 기울여 출간한다.독일 티네만 출판사와의 독점 계약으로 출간하는 비룡소의 &lt;<b>모모</b>&gt;는 원작이 지닌 매력을 모두... "
<b>설이</b>,http://book.naver.com/bookdb/book_detail.php?bid=14471928,https://bookthumb-phinf.pstatic.net/cover/144/719/14471928.jpg?type=m1&udate=20210915,<b>심윤경</b>,13000,11700,한겨레출판사,20190128,1160402248 9791160402247,열세 살 설이가 세상에 던지는 집요한 물음!제7회 한겨레문학상 수상작 《나의 아름다운 정원》의 저자 <b>심윤경</b>의 일곱 번째 장편소설이자 17년 만에 펴내는 두 번째 성장소설 『<b>설이</b>』. 성장소설 이상의 성장소설이라는 평을 들은 《나의 아름다운 정원》에 이어 이번 작품에서는 좋은 교육 환경 아래서 성취와... 
<b>매스커레이드 이브</b> (히가시노 게이고 연작소설),http://book.naver.com/bookdb/book_detail.php?bid=9427952,https://bookthumb-phinf.pstatic.net/cover/094/279/09427952.jpg?type=m1&udate=20210203,히가시노 게이고,14000,12600,현대문학,20150821,8972757462 9788972757467,"이번 소설 『<b>매스커레이드 이브</b>』는 《매스커레이드 호텔》의 과거 이야기로, 아직 신입인 엘리트 형사 닛타와 역시 입사 4년 차의 새내기인 미모의 호텔리어 나오미의 미숙하면서도 개방적이고 자기주장에 거침이 없는 가운데 투철한 직업의식과 섬세한 관찰력, 대담한 발상의 전환으로 사건을 풀어나가는... "
"<b>발레 하는 할아버지</b> (마음이 따스해지는 생활 동화,제34회 샘터상 동화 부문 수상작)",http://book.naver.com/bookdb/book_detail.php?bid=7271370,https://bookthumb-phinf.pstatic.net/cover/072/713/07271370.jpg?type=m1&udate=20191016,신원미,10000,9000,머스트비,20130729,8998433141 9788998433147,"마음이 따스해지는 생활 동화 『<b>발레 하는 할아버지</b>』. 주인공 남자아이가 할아버지의 손을 잡고 건널목을 건너려고 한다. 아이는 할아버지와 함께 발레를 배우기 위해 주민 센터에 가는 길이다. 처음엔 남자가 무슨 춤을 배우냐면서 할아버지가 반대했기 때문에 쉽지 않았지만, 아이는 엄마를 조르고..."
